wiki,rev_id
en,1023315432
en,1023322288
en,1023333512
en,1023352656
en,1023359696
en,1023364014
en,1023600191
en,1023602062
en,1023645769
en,1023648660
en,1023649139
en,1023650476
en,1023650814
en,1023665598
en,1023675665
en,1023676571
en,1023703242
en,1023711887
en,1023712994
en,1023718996
en,1023719730
en,1023719974
en,1023721142
en,1023644793
en,1023643215
en,1023602443
en,1023603496
en,1023605114
en,1023607633
en,1023611139
en,1023611402
en,1023611828
en,1023612310
en,1023612750
en,1023616857
en,1023617994
en,1023619829
en,1023626083
en,1023627446
en,1023632537
en,1023722344
en,1021821126
en,1022124850
en,1022126727
en,1022138701
en,1022140417
en,1022140780
en,1022147191
en,1022178356
en,1022286330
en,1022286606
en,1022358582
en,1022366708
en,1022367751
en,1022368910
en,1022370275
en,1022371730
en,1021992924
en,1021986097
en,1021821872
en,1021827440
en,1021830169
en,1021830609
en,1021834987
en,1021836392
en,1021838879
en,1021840364
en,1021840710
en,1021843359
en,1021848435
en,1021900476
en,1021945652
en,1021948932
en,1021952831
en,1022384396
en,1022386638
en,1022684123
en,1022698430
en,1022702980
en,1022703857
en,1022705364
en,1022748216
en,1022749723
en,1022750174
en,1022749829
en,1022967299
en,1022970109
en,1022981924
en,1023016267
en,1023018806
en,1023020880
en,1022680628
en,1022589017
en,1022390749
en,1022391540
en,1022393237
en,1022407856
en,1022412876
en,1022417934
en,1022419179
en,1022426684
en,1022427078
en,1022429098
en,1022494620
en,1022494542
en,1022567056
en,1022584852
en,1022586520
en,1023082524
en,1008707148
en,996283797
en,997296116
en,997611081
en,997615184
en,997906806
en,998179088
en,998231643
en,998853067
en,998856205
en,999431977
en,999432706
en,999435735
en,999515247
en,999516356
en,999517353
en,999517802
en,997172162
en,997126989
en,996538553
en,996547326
en,996553625
en,996555515
en,996558754
en,996559314
en,996560588
en,996561232
en,996561729
en,996585503
en,996587405
en,996587735
en,996598743
en,996609762
en,996614687
en,999522870
en,999549329
en,1000042201
en,1000061865
en,1000104516
en,1000142557
en,1000143267
en,1000321946
en,1000329800
en,1000330053
en,1000332809
en,1000335837
en,1000342114
en,1000375295
en,1000378141
en,1000382681
en,1000387297
en,1000026355
en,1000003468
en,999616741
en,999695859
en,999709083
en,999748574
en,999749667
en,999751987
en,999775219
en,999778497
en,999780533
en,999781441
en,999782374
en,999895555
en,999896344
en,999896710
en,999932865
en,1000426324
en,991446552
en,992307686
en,992499068
en,992611654
en,992612006
en,992788344
en,992855231
en,992865338
en,992865872
en,992970155
en,993060631
en,993241641
en,993250278
en,993520606
en,993628427
en,993725883
en,992292820
en,992240059
en,991447444
en,991450274
en,991488595
en,991553711
en,991658050
en,991658881
en,991666026
en,991737108
en,991739874
en,991832364
en,991862249
en,991885043
en,991911569
en,991968060
en,992078983
en,993726502
en,993761052
en,995962116
en,996092001
en,996093044
en,996093246
en,996103015
en,996103515
en,996104834
en,996105657
en,996109309
en,996109688
en,996199584
en,996236416
en,996236575
en,996236622
en,996244794
en,995825067
en,995649343
en,993764414
en,993997765
en,994004812
en,994183264
en,994191369
en,994205550
en,994206376
en,994334339
en,994822195
en,994822195
en,995021998
en,995270652
en,995604380
en,995645206
en,995638627
en,996265302
en,1000823480
en,1001066199
en,1001067232
en,1001067788
en,1001068384
en,1001074545
en,1001111496
en,1001111941
en,1001111919
en,1001113937
en,1001114178
en,1001115191
en,1001116004
en,1001115553
en,1001116394
en,1001117958
en,1001061663
en,1001044673
en,1000824482
en,1000829248
en,1000831254
en,1000835197
en,1000845024
en,1000846625
en,1000930673
en,1000946688
en,1000982806
en,1000993808
en,1001003675
en,1001017050
en,1001019703
en,1001028943
en,1001042411
en,1001176222
en,1001180238
en,1001345791
en,1001351549
en,1001401021
en,1001406096
en,1001407420
en,1001418011
en,1001421278
en,1001422520
en,1001422745
en,1001423831
en,1001424178
en,1001424291
en,1001427331
en,1001426958
en,1001427971
en,1001340541
en,1001290577
en,1001191884
en,1001197872
en,1001198576
en,1001199323
en,1001199870
en,1001201236
en,1001202278
en,1001209521
en,1001215820
en,1001220653
en,1001247488
en,1001250067
en,1001260640
en,1001266712
en,1001286197
en,1001429065
en,1000428326
en,1000537698
en,1000538506
en,1000539642
en,1000541051
en,1000541433
en,1000541006
en,1000541306
en,1000541652
en,1000542653
en,1000542779
en,1000542730
en,1000542896
en,1000543346
en,1000544011
en,1000543804
en,1000537520
en,1000536857
en,1000428676
en,1000446799
en,1000449319
en,1000498550
en,1000518310
en,1000518310
en,1000519152
en,1000519599
en,1000522096
en,1000531229
en,1000533803
en,1000533795
en,1000535039
en,1000535236
en,1000535681
en,1000544579
en,1000544906
en,1000617833
en,1000618559
en,1000619127
en,1000619492
en,1000619671
en,1000620281
en,1000631642
en,1000774421
en,1000778944
en,1000802096
en,1000805433
en,1000805974
en,1000807254
en,1000809303
en,1000810214
en,1000617677
en,1000592418
en,1000545734
en,1000546293
en,1000546593
en,1000547167
en,1000548072
en,1000554696
en,1000560975
en,1000568289
en,1000569554
en,1000573065
en,1000577814
en,1000577847
en,1000585880
en,1000584992
en,1000590601
en,1000815499
en,991370464
en,978849619
en,980444804
en,980502690
en,980623182
en,980851266
en,980858901
en,980951333
en,980955155
en,981007834
en,981010550
en,981016539
en,981142423
en,981233709
en,981271464
en,981271996
en,981273877
en,980342953
en,980280510
en,978899359
en,978941348
en,978994337
en,979000515
en,979646814
en,979684898
en,979903267
en,979903574
en,979904242
en,979904791
en,979918417
en,979919225
en,979977921
en,979979633
en,980149115
en,981349478
en,981351559
en,982672451
en,982791026
en,983336614
en,983402745
en,983472465
en,983578080
en,983580796
en,983742458
en,983851862
en,983864261
en,983870589
en,983899104
en,983961695
en,983964392
en,983965123
en,982595391
en,982516303
en,981413902
en,981548340
en,981711147
en,981717467
en,981718289
en,981721539
en,981920879
en,981926231
en,981929354
en,981939009
en,982077140
en,982437810
en,982443901
en,982485476
en,982499625
en,983966281
en,971368038
en,974168646
en,974169226
en,974512895
en,974829169
en,975055287
en,975191015
en,975249838
en,975300461
en,975389561
en,975993065
en,975994041
en,976008327
en,976013160
en,976016797
en,976223796
en,974050160
en,974047922
en,972039711
en,972135501
en,972187465
en,972801184
en,973007492
en,973079986
en,973081130
en,973083413
en,973086344
en,973102468
en,973125516
en,973276973
en,973477864
en,973480008
en,973482437
en,976225215
en,976323056
en,977788392
en,977857248
en,977859554
en,977859928
en,978218529
en,978220559
en,978242624
en,978265943
en,978453729
en,978500255
en,978500870
en,978588957
en,978624120
en,978629468
en,978794999
en,977699324
en,977698941
en,976324735
en,976368235
en,976569748
en,977110085
en,977132817
en,977248780
en,977345502
en,977436874
en,977437398
en,977441397
en,977589618
en,977591443
en,977690781
en,977691450
en,977691741
en,978810782
en,987042776
en,988315635
en,988317066
en,988381342
en,988391855
en,988394164
en,988522209
en,988574843
en,988621085
en,988621633
en,988774033
en,988779625
en,988780255
en,988815293
en,988973529
en,989102213
en,987881265
en,987822506
en,987048999
en,987162339
en,987183760
en,987185563
en,987287915
en,987304625
en,987429918
en,987465371
en,987465907
en,987562356
en,987564340
en,987585724
en,987571192
en,987606478
en,987607687
en,989218394
en,989221702
en,990658071
en,990719723
en,990749321
en,990763659
en,990811047
en,990843139
en,990845948
en,990854751
en,990943286
en,990943286
en,990944955
en,990954105
en,991081097
en,991342354
en,991366436
en,990520707
en,990518647
en,989224649
en,989356704
en,989357631
en,989831783
en,989837096
en,989981045
en,989996057
en,989996850
en,990003265
en,990003510
en,990223876
en,990229092
en,990244053
en,990285085
en,990513219
en,991369108
en,983966595
en,984930096
en,984934409
en,985085938
en,985095514
en,985096345
en,985118379
en,985123383
en,985130735
en,985132670
en,985133835
en,985135105
en,985137298
en,985144933
en,985147752
en,985149437
en,984900361
en,984866854
en,983976126
en,984218606
en,984233826
en,984302135
en,984382207
en,984399689
en,984432480
en,984507191
en,984574458
en,984588320
en,984612373
en,984653946
en,984742672
en,984844663
en,984845026
en,985150489
en,985240651
en,986170836
en,986178292
en,986219237
en,986347405
en,986434311
en,986484640
en,986484917
en,986512596
en,986683046
en,986695479
en,986755997
en,986923607
en,987023584
en,987025697
en,987039430
en,986163447
en,986015927
en,985397932
en,985398591
en,985462057
en,985504645
en,985529063
en,985540990
en,985598972
en,985666605
en,985667939
en,985680269
en,985681601
en,985681776
en,985682189
en,985862588
en,985960286
en,987039078
en,1001431234
en,1004449004
en,1004604236
en,1004605252
en,1004605129
en,1004609936
en,1004649568
en,1004651845
en,1004670758
en,1004683763
en,1004685865
en,1004686133
en,1004686179
en,1004686176
en,1004693290
en,1004697708
en,1004698540
en,1004603257
en,1004602701
en,1004480060
en,1004495072
en,1004508776
en,1004510325
en,1004511871
en,1004512765
en,1004515280
en,1004516840
en,1004554366
en,1004566604
en,1004594777
en,1004599480
en,1004600556
en,1004600816
en,1004601332
en,1004699502
en,1004700192
en,1005044702
en,1005065364
en,1005115532
en,1005130051
en,1005371904
en,1005453700
en,1005497439
en,1005510510
en,1005529639
en,1005530351
en,1005587034
en,1005588615
en,1005588876
en,1005589243
en,1005589566
en,1005041632
en,1005034007
en,1004727499
en,1004731771
en,1004735872
en,1004747878
en,1004758624
en,1004773091
en,1004773777
en,1004782106
en,1004869189
en,1004877994
en,1004954898
en,1004972700
en,1005004969
en,1005022082
en,1005031342
en,1005595618
en,1003315537
en,1003615254
en,1003615819
en,1003616555
en,1003635402
en,1003817206
en,1003895276
en,1003902495
en,1003956128
en,1004027338
en,1004071230
en,1004075763
en,1004081670
en,1004097804
en,1004131699
en,1004145699
en,1003613232
en,1003611160
en,1003315489
en,1003349622
en,1003386801
en,1003393771
en,1003400572
en,1003403675
en,1003433621
en,1003463857
en,1003464438
en,1003468218
en,1003558592
en,1003561521
en,1003564300
en,1003565015
en,1003606958
en,1004146676
en,1004149812
en,1004429854
en,1004431608
en,1004432135
en,1004432384
en,1004434010
en,1004435089
en,1004435111
en,1004434544
en,1004438073
en,1004439097
en,1004441020
en,1004440766
en,1004442191
en,1004443273
en,1004443946
en,1004430096
en,1004428446
en,1004164864
en,1004165558
en,1004166846
en,1004167238
en,1004167729
en,1004182540
en,1004188617
en,1004344953
en,1004345436
en,1004359012
en,1004387945
en,1004389428
en,1004390322
en,1004397831
en,1004422626
en,1004444320
en,1006707304
en,1007335621
en,1007335219
en,1007335649
en,1007335820
en,1007336761
en,1007336335
en,1007336841
en,1007342121
en,1007367413
en,1007373952
en,1007386332
en,1007392923
en,1007400927
en,1007401491
en,1007401927
en,1007335028
en,1007334648
en,1006708622
en,1006849214
en,1007114670
en,1007200953
en,1007268295
en,1007312252
en,1007317710
en,1007319673
en,1007322446
en,1007323242
en,1007331639
en,1007333462
en,1007333389
en,1007333772
en,1007334157
en,1007530501
en,1007547768
en,1007962521
en,1008050088
en,1008135865
en,1008203534
en,1008204672
en,1008205894
en,1008209667
en,1008243853
en,1008343274
en,1008484608
en,1008532106
en,1008536060
en,1008632217
en,1008633269
en,1008649066
en,1007958122
en,1007953854
en,1007556937
en,1007584689
en,1007607399
en,1007758579
en,1007759784
en,1007760733
en,1007792872
en,1007792532
en,1007792658
en,1007794911
en,1007796862
en,1007797812
en,1007798954
en,1007799653
en,1007800902
en,1008673542
en,1005606268
en,1006070013
en,1006089421
en,1006091713
en,1006092078
en,1006092371
en,1006112037
en,1006116557
en,1006123765
en,1006124443
en,1006165058
en,1006247302
en,1006265118
en,1006268683
en,1006344472
en,1006369487
en,1006048545
en,1006042727
en,1005610392
en,1005618120
en,1005618902
en,1005618793
en,1005620000
en,1005644388
en,1005655671
en,1005780177
en,1005840375
en,1005841604
en,1005842411
en,1005867499
en,1005868829
en,1006004880
en,1006039608
en,1006374029
en,1006377419
en,1006422790
en,1006423203
en,1006423394
en,1006424233
en,1006425776
en,1006426754
en,1006428143
en,1006428907
en,1006429629
en,1006429875
en,1006432452
en,1006433801
en,1006469556
en,1006592188
en,1006608468
en,1006422841
en,1006402417
en,1006377488
en,1006378480
en,1006379098
en,1006379368
en,1006379911
en,1006380249
en,1006380082
en,1006380517
en,1006380870
en,1006381728
en,1006382604
en,1006388434
en,1006392127
en,1006395866
en,1006400033
en,1006636721
en,1003312814
en,1001875911
en,1001948220
en,1001968985
en,1001972905
en,1001973482
en,1001977257
en,1001980005
en,1001985250
en,1002002709
en,1002004138
en,1002006979
en,1002008795
en,1002028126
en,1002044659
en,1002068855
en,1002074214
en,1001944224
en,1001943871
en,1001883215
en,1001887898
en,1001889338
en,1001889892
en,1001891556
en,1001892846
en,1001894126
en,1001899810
en,1001909889
en,1001911196
en,1001912255
en,1001930341
en,1001932065
en,1001939711
en,1001943664
en,1002075697
en,1002076585
en,1002235669
en,1002237481
en,1002247362
en,1002250217
en,1002253301
en,1002256430
en,1002256939
en,1002257908
en,1002258761
en,1002284616
en,1002283949
en,1002286668
en,1002285972
en,1002287309
en,1002298852
en,1002232311
en,1002231591
en,1002085095
en,1002149890
en,1002150958
en,1002154828
en,1002165706
en,1002166695
en,1002211284
en,1002213263
en,1002212705
en,1002215111
en,1002219113
en,1002220649
en,1002222504
en,1002224843
en,1002229519
en,1002305836
en,1001432834
en,1001590543
en,1001591256
en,1001591312
en,1001591723
en,1001592540
en,1001592137
en,1001592660
en,1001595308
en,1001599900
en,1001604661
en,1001605307
en,1001606277
en,1001608065
en,1001608859
en,1001611215
en,1001589160
en,1001586900
en,1001435065
en,1001443012
en,1001444827
en,1001468857
en,1001479767
en,1001483559
en,1001484465
en,1001493690
en,1001494503
en,1001497704
en,1001508354
en,1001532838
en,1001533428
en,1001555118
en,1001556932
en,1001617473
en,1001618787
en,1001698698
en,1001699554
en,1001702399
en,1001702865
en,1001707372
en,1001709648
en,1001719155
en,1001720276
en,1001727026
en,1001736446
en,1001744011
en,1001744953
en,1001753896
en,1001818507
en,1001820383
en,1001697262
en,1001696350
en,1001620241
en,1001623172
en,1001624521
en,1001625095
en,1001637438
en,1001661568
en,1001681592
en,1001684495
en,1001686642
en,1001687581
en,1001687991
en,1001690050
en,1001692283
en,1001693372
en,1001695016
en,1001840247
en,1002907910
en,1003031370
en,1003076134
en,1003078821
en,1003080553
en,1003083262
en,1003083722
en,1003087205
en,1003104422
en,1003105025
en,1003106359
en,1003107382
en,1003107791
en,1003109267
en,1003110049
en,1003110662
en,1003009456
en,1002959678
en,1002911851
en,1002915163
en,1002916402
en,1002917037
en,1002916969
en,1002918494
en,1002918662
en,1002920707
en,1002922666
en,1002929254
en,1002938998
en,1002939928
en,1002943474
en,1002945747
en,1002945512
en,1003111903
en,1003113050
en,1003293716
en,1003294680
en,1003295871
en,1003296321
en,1003298500
en,1003299127
en,1003302896
en,1003304169
en,1003304169
en,1003304169
en,1003304512
en,1003305377
en,1003308841
en,1003310809
en,1003311275
en,1003292021
en,1003291515
en,1003113050
en,1003112813
en,1003114306
en,1003117381
en,1003118075
en,1003119071
en,1003192686
en,1003203180
en,1003213717
en,1003228071
en,1003231178
en,1003232683
en,1003240829
en,1003290130
en,1003290930
en,1003312239
en,1002308046
en,1002403667
en,1002421649
en,1002424771
en,1002425524
en,1002437210
en,1002438950
en,1002442509
en,1002444704
en,1002445787
en,1002448449
en,1002449441
en,1002450690
en,1002472052
en,1002479446
en,1002522780
en,1002402312
en,1002399377
en,1002318898
en,1002337957
en,1002340168
en,1002341360
en,1002345180
en,1002347258
en,1002348025
en,1002354069
en,1002359410
en,1002363828
en,1002365475
en,1002367076
en,1002394150
en,1002394775
en,1002397570
en,1002551084
en,1002552048
en,1002759571
en,1002815026
en,1002816351
en,1002859214
en,1002860794
en,1002863492
en,1002866292
en,1002869668
en,1002875030
en,1002876856
en,1002878763
en,1002879345
en,1002880127
en,1002885624
en,1002886235
en,1002686918
en,1002682893
en,1002561861
en,1002563141
en,1002574140
en,1002593075
en,1002601457
en,1002629202
en,1002631618
en,1002632773
en,1002633022
en,1002654618
en,1002656663
en,1002672070
en,1002675423
en,1002676981
en,1002681014
en,1002887884
en,1025326349
en,1051463940
en,1051646823
en,1051661016
en,1051673633
en,1051678880
en,1051679289
en,1051687786
en,1051688023
en,1051697752
en,1051699881
en,1051785928
en,1051803750
en,1051809224
en,1051826343
en,1051843762
en,1051847428
en,1051644568
en,1051642997
en,1051503907
en,1051505168
en,1051507795
en,1051511320
en,1051513994
en,1051523504
en,1051530291
en,1051598616
en,1051605219
en,1051627172
en,1051627777
en,1051631888
en,1051635751
en,1051637594
en,1051643488
en,1051850631
en,1051851271
en,1051976392
en,1051977550
en,1051977208
en,1051982013
en,1051983932
en,1051985576
en,1051987952
en,1051999660
en,1052004784
en,1052021910
en,1052023917
en,1052029129
en,1052030053
en,1052030692
en,1052030644
en,1051975441
en,1051960884
en,1051852564
en,1051855051
en,1051857641
en,1051860041
en,1051862480
en,1051862946
en,1051863595
en,1051865216
en,1051866964
en,1051870347
en,1051870378
en,1051873850
en,1051948278
en,1051949806
en,1051952241
en,1052033868
en,1050560323
en,1051170741
en,1051173926
en,1051176149
en,1051175936
en,1051178904
en,1051180826
en,1051181073
en,1051182873
en,1051183481
en,1051188079
en,1051191204
en,1051194208
en,1051195263
en,1051262195
en,1051264171
en,1051124950
en,1051115094
en,1050655668
en,1050731064
en,1050752687
en,1050754805
en,1050815845
en,1050863009
en,1050909010
en,1050915594
en,1050922608
en,1050936372
en,1051048192
en,1051056777
en,1051097935
en,1051100173
en,1051101792
en,1051265650
en,1051267139
en,1051421834
en,1051422895
en,1051425960
en,1051426608
en,1051427858
en,1051428418
en,1051429088
en,1051430963
en,1051431388
en,1051432215
en,1051436334
en,1051456386
en,1051457640
en,1051459828
en,1051460661
en,1051416088
en,1051408454
en,1051268489
en,1051270016
en,1051329869
en,1051330112
en,1051331390
en,1051349351
en,1051354448
en,1051355341
en,1051356468
en,1051356915
en,1051358351
en,1051364843
en,1051400909
en,1051402853
en,1051408136
en,1051463088
en,1053111955
en,1053916325
en,1053939609
en,1053966324
en,1054029870
en,1054030677
en,1054039462
en,1054043883
en,1054137734
en,1054224234
en,1054225384
en,1054228838
en,1054235460
en,1054236413
en,1054236956
en,1054237772
en,1053915997
en,1053915557
en,1053218092
en,1053225544
en,1053262421
en,1053263119
en,1053263828
en,1053297646
en,1053298818
en,1053300411
en,1053389346
en,1053468370
en,1053469663
en,1053473417
en,1053491394
en,1053760825
en,1053809552
en,1054242352
en,1054243237
en,1054809881
en,1054809796
en,1054852062
en,1054865811
en,1054938357
en,1054940342
en,1054940919
en,1055077856
en,1055089461
en,1055093025
en,1055362686
en,1055380455
en,1055453230
en,1055453562
en,1055461362
en,1054772963
en,1054669440
en,1054244504
en,1054245018
en,1054245290
en,1054279243
en,1054280754
en,1054317159
en,1054318123
en,1054319019
en,1054482946
en,1054520019
en,1054597297
en,1054643643
en,1054644728
en,1054645698
en,1054666280
en,1055505067
en,1052035995
en,1052219872
en,1052225490
en,1052230088
en,1052233575
en,1052234487
en,1052236602
en,1052238818
en,1052239515
en,1052329855
en,1052361468
en,1052379448
en,1052390289
en,1052390883
en,1052430244
en,1052494455
en,1052212874
en,1052209488
en,1052037069
en,1052038731
en,1052039425
en,1052046274
en,1052047269
en,1052053262
en,1052056981
en,1052077182
en,1052077589
en,1052077858
en,1052098379
en,1052127831
en,1052128747
en,1052195642
en,1052200753
en,1052496094
en,1052496519
en,1052787943
en,1052788790
en,1052830720
en,1052832750
en,1052864535
en,1052937186
en,1052937561
en,1052938115
en,1052942875
en,1052943607
en,1052944754
en,1052945409
en,1052947607
en,1053023237
en,1053058207
en,1052787405
en,1052786969
en,1052496921
en,1052519401
en,1052526017
en,1052527811
en,1052530646
en,1052531859
en,1052532823
en,1052537140
en,1052538995
en,1052593150
en,1052593872
en,1052613855
en,1052636645
en,1052698078
en,1052786306
en,1053087164
en,1050551052
en,1048335819
en,1048556442
en,1048559907
en,1048560893
en,1048577699
en,1048589771
en,1048590142
en,1048698521
en,1048704795
en,1048706384
en,1048707945
en,1048710764
en,1048715431
en,1048719573
en,1048721485
en,1048727152
en,1048547011
en,1048545733
en,1048336979
en,1048357017
en,1048359555
en,1048373015
en,1048380704
en,1048386932
en,1048500725
en,1048501283
en,1048508093
en,1048526128
en,1048529802
en,1048535854
en,1048537425
en,1048542004
en,1048543458
en,1048734080
en,1048735550
en,1048910144
en,1048935804
en,1048937369
en,1048938562
en,1048955698
en,1048986397
en,1049020932
en,1049024968
en,1049026495
en,1049027604
en,1049032384
en,1049046368
en,1049055297
en,1049082347
en,1049089514
en,1048906909
en,1048903369
en,1048740122
en,1048741576
en,1048754530
en,1048756804
en,1048757412
en,1048760218
en,1048759864
en,1048763350
en,1048767459
en,1048787845
en,1048789125
en,1048794264
en,1048866565
en,1048894682
en,1048901622
en,1049098033
en,1047453527
en,1047647415
en,1047664280
en,1047666603
en,1047666782
en,1047668101
en,1047668411
en,1047669020
en,1047669340
en,1047669796
en,1047673829
en,1047674128
en,1047684304
en,1047684922
en,1047694684
en,1047698171
en,1047645684
en,1047640297
en,1047456676
en,1047457526
en,1047474328
en,1047478603
en,1047501825
en,1047532885
en,1047551744
en,1047552262
en,1047553507
en,1047554148
en,1047573334
en,1047613786
en,1047619260
en,1047637587
en,1047639069
en,1047699965
en,1047758716
en,1048115143
en,1048143541
en,1048152309
en,1048152201
en,1048152675
en,1048153219
en,1048154767
en,1048157347
en,1048159223
en,1048161821
en,1048161841
en,1048162810
en,1048178262
en,1048193472
en,1048273687
en,1048114675
en,1048114273
en,1047760037
en,1047760297
en,1047791013
en,1047794407
en,1047844943
en,1047846450
en,1047846777
en,1047958595
en,1048002483
en,1048024938
en,1048025634
en,1048035242
en,1048052722
en,1048062435
en,1048083569
en,1048332189
en,1049870942
en,1049965370
en,1049965368
en,1049965433
en,1049965590
en,1049965702
en,1049965636
en,1049965693
en,1049966013
en,1049966112
en,1049966368
en,1049966708
en,1049966628
en,1049966664
en,1049966946
en,1049966814
en,1049965147
en,1049965140
en,1049871925
en,1049919780
en,1049922155
en,1049923072
en,1049926423
en,1049931493
en,1049963500
en,1049963987
en,1049964180
en,1049964700
en,1049964786
en,1049964825
en,1049964890
en,1049965000
en,1049965240
en,1049967272
en,1049967340
en,1050312165
en,1050312693
en,1050322645
en,1050357652
en,1050415804
en,1050423724
en,1050427503
en,1050442425
en,1050444930
en,1050451177
en,1050490000
en,1050531186
en,1050533311
en,1050543608
en,1050545386
en,1050310746
en,1050223892
en,1049967619
en,1049974672
en,1049980504
en,1049982153
en,1049985508
en,1050052657
en,1050055495
en,1050056806
en,1050057697
en,1050058564
en,1050060078
en,1050103075
en,1050105099
en,1050105671
en,1050202253
en,1050547751
en,1049099083
en,1049466777
en,1049468410
en,1049469582
en,1049503262
en,1049503757
en,1049521982
en,1049608546
en,1049658117
en,1049659294
en,1049661918
en,1049695664
en,1049696270
en,1049697415
en,1049698048
en,1049706802
en,1049464781
en,1049462693
en,1049108664
en,1049148312
en,1049247383
en,1049282732
en,1049286201
en,1049289094
en,1049294127
en,1049298450
en,1049300833
en,1049302337
en,1049311012
en,1049319049
en,1049437507
en,1049440400
en,1049451209
en,1049727592
en,1049728159
en,1049751499
en,1049751835
en,1049752946
en,1049753235
en,1049756218
en,1049763924
en,1049765145
en,1049765800
en,1049766750
en,1049767544
en,1049769639
en,1049776652
en,1049779988
en,1049783830
en,1049820912
en,1049750230
en,1049749270
en,1049729024
en,1049728745
en,1049729551
en,1049729754
en,1049730596
en,1049731656
en,1049731616
en,1049731411
en,1049732493
en,1049734820
en,1049737751
en,1049746425
en,1049747411
en,1049748813
en,1049748815
en,1049829322
en,1055561099
en,1066407880
en,1066800358
en,1066802121
en,1066826940
en,1066829702
en,1066847343
en,1066849558
en,1066861539
en,1066862855
en,1066863884
en,1066866374
en,1066870650
en,1066883889
en,1066905327
en,1066912742
en,1066916893
en,1066672696
en,1066670534
en,1066408720
en,1066410063
en,1066434264
en,1066494033
en,1066513049
en,1066519666
en,1066519966
en,1066520925
en,1066523308
en,1066560640
en,1066562636
en,1066569868
en,1066586822
en,1066630422
en,1066642484
en,1066919402
en,1066923895
en,1067082181
en,1067082621
en,1067084591
en,1067085902
en,1067087832
en,1067098175
en,1067103355
en,1067125942
en,1067147999
en,1067149529
en,1067152831
en,1067154565
en,1067437911
en,1067545625
en,1067635074
en,1067075824
en,1067075527
en,1066939156
en,1066959877
en,1066963595
en,1066963861
en,1066970996
en,1067017425
en,1067034060
en,1067040709
en,1067051827
en,1067053149
en,1067058072
en,1067065367
en,1067069325
en,1067073898
en,1067075195
en,1067635278
en,1065294500
en,1065352783
en,1065443426
en,1065450105
en,1065451545
en,1065486823
en,1065487150
en,1065521122
en,1065522812
en,1065523561
en,1065524785
en,1065525679
en,1065537788
en,1065574391
en,1065574634
en,1065574851
en,1065350484
en,1065349883
en,1065313398
en,1065322046
en,1065329181
en,1065333694
en,1065337350
en,1065338107
en,1065338731
en,1065339249
en,1065340745
en,1065342905
en,1065344562
en,1065345406
en,1065345960
en,1065346785
en,1065348203
en,1065575037
en,1065640747
en,1065805025
en,1066011378
en,1066119038
en,1066182887
en,1066210482
en,1066211414
en,1066211697
en,1066213387
en,1066240107
en,1066292590
en,1066367373
en,1066370800
en,1066391784
en,1066401314
en,1066404803
en,1065695132
en,1065694108
en,1065643744
en,1065645005
en,1065645291
en,1065647570
en,1065646206
en,1065647208
en,1065649115
en,1065649850
en,1065650893
en,1065650851
en,1065655671
en,1065655319
en,1065657417
en,1065665034
en,1065689179
en,1066406597
en,1067978056
en,1068137894
en,1068139410
en,1068139874
en,1068176124
en,1068222434
en,1068223767
en,1068277047
en,1068292836
en,1068293775
en,1068327148
en,1068328578
en,1068464863
en,1068470846
en,1068487029
en,1068493380
en,1068138309
en,1068135963
en,1067983481
en,1067994042
en,1068078559
en,1068081333
en,1068083347
en,1068102328
en,1068105409
en,1068105901
en,1068107808
en,1068107661
en,1068109003
en,1068108775
en,1068108768
en,1068110603
en,1068131423
en,1068494695
en,1068509021
en,1068932693
en,1068939159
en,1068939816
en,1068940569
en,1068940932
en,1068963241
en,1068964837
en,1069028977
en,1069105578
en,1069147661
en,1069149353
en,1069154765
en,1069157326
en,1069158814
en,1069161774
en,1068931040
en,1068930366
en,1068520790
en,1068522207
en,1068627643
en,1068700828
en,1068786460
en,1068851885
en,1068858474
en,1068887628
en,1068902001
en,1068903670
en,1068909497
en,1068912421
en,1068913023
en,1068913809
en,1068926393
en,1069162738
en,1067634858
en,1067637593
en,1067637420
en,1067638092
en,1067638275
en,1067638133
en,1067638165
en,1067638344
en,1067638632
en,1067638523
en,1067638958
en,1067639021
en,1067639651
en,1067639221
en,1067656928
en,1067658121
en,1067637781
en,1067637649
en,1067635371
en,1067635083
en,1067635918
en,1067635608
en,1067635635
en,1067635574
en,1067635704
en,1067636784
en,1067636645
en,1067637093
en,1067636758
en,1067637016
en,1067637723
en,1067637921
en,1067637902
en,1067659989
en,1067661999
en,1067822504
en,1067835316
en,1067850949
en,1067864414
en,1067867516
en,1067869742
en,1067876886
en,1067878659
en,1067906184
en,1067909373
en,1067909822
en,1067923702
en,1067927041
en,1067928331
en,1067930000
en,1067821775
en,1067821324
en,1067662590
en,1067666865
en,1067668327
en,1067669191
en,1067675411
en,1067677559
en,1067682191
en,1067682578
en,1067682296
en,1067685691
en,1067684925
en,1067761985
en,1067767168
en,1007336362
en,1067819177
en,1067930474
en,1065204234
en,1058452289
en,1058731785
en,1058737757
en,1058787030
en,1058886814
en,1058915946
en,1058953127
en,1058975111
en,1058977868
en,1059059696
en,1059145335
en,1059167813
en,1059211872
en,1059281580
en,1059301256
en,1059308943
en,1058726831
en,1058725968
en,1058460564
en,1058472946
en,1058481849
en,1058484833
en,1058488154
en,1058502301
en,1058509214
en,1058512427
en,1058514276
en,1058520702
en,1058535862
en,1058539612
en,1058609879
en,1058615555
en,1058637497
